lineage,parent,children
A,,B.1.637.1
A,,B.1.638
A,,B.1.639
A,,B.1.640
A,,B.1.640.1
A,,B.1.640.2
A,,B.2.1
A,,B.2.6
A,,B.2.10
A,,B.2.11
A,,B.2.12
A,,B.3
A,,B.3.1
A,,B.4
A,,B.4.1
A,,B.4.2
A,,B.4.4
A,,B.4.5
A,,B.4.6
A,,B.4.7
A,,B.4.8
A,,B.5
A,,B.6
A,,B.6.1
A,,B.6.2
A,,B.6.3
A,,B.6.4
A,,B.6.5
A,,B.6.6
A,,B.6.7
A,,B.6.8
A,,B.10
A,,B.11
A,,B.12
A,,B.13
A,,B.14
A,,B.15
A,,B.18
A,,B.19
A,,B.20
A,,B.23
A,,B.26
A,,B.27
A,,B.28
A,,B.29
A,,B.30
A,,B.31
A,,B.32
A,,B.33
A,,B.34
A,,B.35
A,,B.36
A,,B.37
A,,B.38
A,,B.39
A,,B.40
A,,B.41
A,,B.42
A,,B.43
A,,B.44
A,,B.45
A,,B.46
A,,B.47
A,,B.48
A,,B.49
A,,B.50
A,,B.51
A,,B.52
A,,B.53
A,,B.54
A,,B.55
A,,B.56
A,,B.57
A,,B.58
A,,B.59
A,,B.60
A,,B.61
A.1,A,A.1
A.2,A,A.2
A.2,A,A.2.1
A.2,A,A.2.2
A.2,A,A.2.3
A.2,A,A.2.4
A.2,A,A.2.5
A.2,A,A.2.5.1
A.2,A,A.2.5.2
A.2,A,A.2.5.3
A.2.1,A.2,A.2.1
A.2.1,A.2,A.2.1
A.2.2,A.2,A.2.2
A.2.3,A.2,A.2.3
A.2.4,A.2,A.2.4
A.2.5,A.2,A.2.5
A.2.5,A.2,A.2.5.1
A.2.5,A.2,A.2.5.2
A.2.5,A.2,A.2.5.3
A.2.5.1,A.2.5,A.2.5.1
A.2.5.2,A.2.5,A.2.5.2
A.2.5.3,A.2.5,A.2.5.3
A.3,A,A.3
A.4,A,A.4
A.5,A,A.5
A.6,A,A.6
A.7,A,A.7
A.8,A,A.8
A.8,A,A.8
A.9,A,A.9
A.10,A,A.10
A.10,A,A.10
A.11,A,A.11
A.12,A,A.12
A.13,A,A.13
A.13,A,A.13
A.14,A,A.14
A.14,A,A.14
A.15,A,A.15
A.16,A,A.16
A.17,A,A.17
A.18,A,A.18
A.19,A,A.19
A.20,A,A.20
A.20,A,A.20
A.21,A,A.21
A.22,A,A.22
A.23,A,A.23
A.23,A,A.23.1
A.23.1,A.23,A.23.1
A.24,A,A.24
A.25,A,A.25
A.26,A,A.26
A.27,A,A.27
A.28,A,A.28
A.29,A,A.29
A.30,A,A.30
AA.1,B.1.177.15,AA.1
AA.1,B.1.177.15,AA.1
AA.2,B.1.177.15,AA.2
AA.2,B.1.177.15,AA.2
AA.3,B.1.177.15,AA.3
AA.3,B.1.177.15,AA.3
AA.4,B.1.177.15,AA.4
AA.4,B.1.177.15,AA.4
AA.5,B.1.177.15,AA.5
AA.5,B.1.177.15,AA.5
AA.6,B.1.177.15,AA.6
AA.6,B.1.177.15,AA.6
AA.7,B.1.177.15,AA.7
AA.7,B.1.177.15,AA.7
AA.8,B.1.177.15,AA.8
AA.8,B.1.177.15,AA.8
AB.1,B.1.160.16,AB.1
AB.1,B.1.160.16,AB.1
AC.1,B.1.1.405,AC.1
AC.1,B.1.1.405,AC.1
AD.1,B.1.1.315,AD.1
AD.1,B.1.1.315,AD.1
AD.2,B.1.1.315,AD.2
AD.2,B.1.1.315,AD.2.1
AD.2,B.1.1.315,AD.2
AD.2,B.1.1.315,AD.2.1
AD.2.1,AD.2,AD.2.1
AD.2.1,AD.2,AD.2.1
AE.1,B.1.1.306,AE.1
AE.1,B.1.1.306,AE.1
AE.2,B.1.1.306,AE.2
AE.2,B.1.1.306,AE.2
AE.3,B.1.1.306,AE.3
AE.3,B.1.1.306,AE.3
AE.4,B.1.1.306,AE.4
AE.4,B.1.1.306,AE.4
AE.5,B.1.1.306,AE.5
AE.5,B.1.1.306,AE.5
AE.6,B.1.1.306,AE.6
AE.6,B.1.1.306,AE.6
AE.7,B.1.1.306,AE.7
AE.7,B.1.1.306,AE.7
AE.8,B.1.1.306,AE.8
AE.8,B.1.1.306,AE.8
AF.1,B.1.1.305,AF.1
AF.1,B.1.1.305,AF.1
AG.1,B.1.1.297,AG.1
AG.1,B.1.1.297,AG.1
AH.1,B.1.1.241,AH.1
AH.1,B.1.1.241,AH.1
AH.2,B.1.1.241,AH.2
AH.2,B.1.1.241,AH.2
AH.3,B.1.1.241,AH.3
AH.3,B.1.1.241,AH.3
AJ.1,B.1.1.240,AJ.1
AJ.1,B.1.1.240,AJ.1
AK.1,B.1.1.232,AK.1
AK.1,B.1.1.232,AK.1
AK.2,B.1.1.232,AK.2
AK.2,B.1.1.232,AK.2
AL.1,B.1.1.231,AL.1
AL.1,B.1.1.231,AL.1
AM.1,B.1.1.216,AM.1
AM.1,B.1.1.216,AM.1
AM.2,B.1.1.216,AM.2
AM.2,B.1.1.216,AM.2
AM.3,B.1.1.216,AM.3
AM.3,B.1.1.216,AM.3
AM.4,B.1.1.216,AM.4
AM.4,B.1.1.216,AM.4
AN.1,B.1.1.200,AN.1
AN.1,B.1.1.200,AN.1
AP.1,B.1.1.70,AP.1
AP.1,B.1.1.70,AP.1
AQ.1,B.1.1.39,AQ.1
AQ.1,B.1.1.39,AQ.1
AQ.2,B.1.1.39,AQ.2
AQ.2,B.1.1.39,AQ.2
AS.1,B.1.1.317,AS.1
AS.1,B.1.1.317,AS.1
AS.2,B.1.1.317,AS.2
AS.2,B.1.1.317,AS.2
AT.1,B.1.1.370,AT.1
AT.1,B.1.1.370,AT.1
AU.1,B.1.466.2,AU.1
AU.2,B.1.466.2,AU.2
AU.3,B.1.466.2,AU.3
AV.1,B.1.1.482,AV.1
AV.1,B.1.1.482,AV.1
AW.1,B.1.1.464,AW.1
AW.1,B.1.1.464,AW.1
AY.1,B.1.617.2,AY.1
AY.2,AY,AY.2
AY.2,B.1.617.2,AY.2
AY.3,B.1.617.2,AY.3
AY.3,B.1.617.2,AY.3.1
AY.3,B.1.617.2,AY.3.2
AY.3,B.1.617.2,AY.3.3
AY.3,B.1.617.2,AY.3.4
AY.3.1,AY.3,AY.3.1
AY.3.2,AY.3,AY.3.2
AY.3.3,AY.3,AY.3.3
AY.3.4,AY.3,AY.3.4
AY.4,B.1.617.2,AY.4
AY.4,B.1.617.2,AY.4.1
AY.4,B.1.617.2,AY.4.2
AY.4,B.1.617.2,AY.4.2.1
AY.4,B.1.617.2,AY.4.2.2
AY.4,B.1.617.2,AY.4.2.3
AY.4,B.1.617.2,AY.4.2.4
AY.4,B.1.617.2,AY.4.3
AY.4,B.1.617.2,AY.4.4
AY.4,B.1.617.2,AY.4.5
AY.4,B.1.617.2,AY.4.6
AY.4,B.1.617.2,AY.4.7
AY.4,B.1.617.2,AY.4.8
AY.4,B.1.617.2,AY.4.9
AY.4,B.1.617.2,AY.4.10
AY.4,B.1.617.2,AY.4.11
AY.4,B.1.617.2,AY.4.12
AY.4,B.1.617.2,AY.4.13
AY.4,B.1.617.2,AY.4.14
AY.4,B.1.617.2,AY.4.15
AY.4,B.1.617.2,AY.4.16
AY.4,B.1.617.2,AY.4.17
AY.4.1,AY.4,AY.4.1
AY.4.2,AY.4,AY.4.2
AY.4.2,AY.4,AY.4.2.1
AY.4.2,AY.4,AY.4.2.2
AY.4.2,AY.4,AY.4.2.3
AY.4.2,AY.4,AY.4.2.4
AY.4.2.1,AY.4.2,AY.4.2.1
AY.4.2.2,AY.4.2,AY.4.2.2
AY.4.2.3,AY.4.2,AY.4.2.3
AY.4.2.4,AY.4.2,AY.4.2.4
AY.4.3,AY.4,AY.4.3
AY.4.4,AY.4,AY.4.4
AY.4.5,AY.4,AY.4.5
AY.4.6,AY.4,AY.4.6
AY.4.7,AY.4,AY.4.7
AY.4.8,AY.4,AY.4.8
AY.4.9,AY.4,AY.4.9
AY.4.10,AY.4,AY.4.10
AY.4.11,AY.4,AY.4.11
AY.4.12,AY.4,AY.4.12
AY.4.13,AY.4,AY.4.13
AY.4.14,AY.4,AY.4.14
AY.4.15,AY.4,AY.4.15
AY.4.16,AY.4,AY.4.16
AY.4.17,AY.4,AY.4.17
AY.5,B.1.617.2,AY.5
AY.5,B.1.617.2,AY.5.1
AY.5,B.1.617.2,AY.5.2
AY.5,B.1.617.2,AY.5.3
AY.5,B.1.617.2,AY.5.4
AY.5,B.1.617.2,AY.5.5
AY.5,B.1.617.2,AY.5.6
AY.5.1,AY.5,AY.5.1
AY.5.2,AY.5,AY.5.2
AY.5.3,AY.5,AY.5.3
AY.5.4,AY.5,AY.5.4
AY.5.5,AY.5,AY.5.5
AY.5.6,AY.5,AY.5.6
AY.6,B.1.617.2,AY.6
AY.7,B.1.617.2,AY.7
AY.7,B.1.617.2,AY.7.1
AY.7,B.1.617.2,AY.7.2
AY.7.1,AY.7,AY.7.1
AY.7.2,AY.7,AY.7.2
AY.8,B.1.617.2,AY.8
AY.9,B.1.617.2,AY.9
AY.9,B.1.617.2,AY.9.1
AY.9,B.1.617.2,AY.9.2
AY.9,B.1.617.2,AY.9.2.1
AY.9,B.1.617.2,AY.9.2.2
AY.9.1,AY.9,AY.9.1
AY.9.1,AY.9,AY.9.1
AY.9.2,AY.9,AY.9.2
AY.9.2,AY.9,AY.9.2.1
AY.9.2,AY.9,AY.9.2.2
AY.9.2.1,AY.9.2,AY.9.2.1
AY.9.2.2,AY.9.2,AY.9.2.2
AY.10,B.1.617.2,AY.10
AY.11,B.1.617.2,AY.11
AY.12,B.1.617.2,AY.12
AY.12,B.1.617.2,AY.12
AY.13,B.1.617.2,AY.13
AY.14,B.1.617.2,AY.14
AY.15,B.1.617.2,AY.15
AY.16,B.1.617.2,AY.16
AY.16,B.1.617.2,AY.16.1
AY.16.1,AY.16,AY.16.1
AY.17,B.1.617.2,AY.17
AY.18,B.1.617.2,AY.18
AY.19,B.1.617.2,AY.19
AY.20,B.1.617.2,AY.20
AY.20,B.1.617.2,AY.20.1
AY.20.1,AY.20,AY.20.1
AY.21,B.1.617.2,AY.21
AY.22,B.1.617.2,AY.22
AY.23,B.1.617.2,AY.23
AY.23,B.1.617.2,AY.23.1
AY.23,B.1.617.2,AY.23.2
AY.23.1,AY.23,AY.23.1
AY.23.2,AY.23,AY.23.2
AY.24,B.1.617.2,AY.24
AY.24,B.1.617.2,AY.24.1
AY.24.1,AY.24,AY.24.1
AY.25,B.1.617.2,AY.25
AY.25,B.1.617.2,AY.25.1
AY.25,B.1.617.2,AY.25.1.1
AY.25,B.1.617.2,AY.25.1.2
AY.25,B.1.617.2,AY.25.2
AY.25,B.1.617.2,AY.25.3
AY.25.1,AY.25,AY.25.1
AY.25.1,AY.25,AY.25.1.1
AY.25.1,AY.25,AY.25.1.2
AY.25.1.1,AY.25.1,AY.25.1.1
AY.25.1.2,AY.25.1,AY.25.1.2
AY.25.2,AY.25,AY.25.2
AY.25.3,AY.25,AY.25.3
AY.26,B.1.617.2,AY.26
AY.26,B.1.617.2,AY.26.1
AY.26.1,AY.26,AY.26.1
AY.27,B.1.617.2,AY.27
AY.28,B.1.617.2,AY.28
AY.29,B.1.617.2,AY.29
AY.29,B.1.617.2,AY.29.1
AY.29.1,AY.29,AY.29.1
AY.30,B.1.617.2,AY.30
AY.31,B.1.617.2,AY.31
AY.32,B.1.617.2,AY.32
AY.33,B.1.617.2,AY.33
AY.33,B.1.617.2,AY.33.1
AY.33.1,AY.33,AY.33.1
AY.34,B.1.617.2,AY.34
AY.34,B.1.617.2,AY.34.1
AY.34,B.1.617.2,AY.34.1.1
AY.34,B.1.617.2,AY.34.2
AY.34.1,AY.34,AY.34.1
AY.34.1,AY.34,AY.34.1.1
AY.34.1.1,AY.34.1,AY.34.1.1
AY.34.2,AY.34,AY.34.2
AY.35,B.1.617.2,AY.35
AY.36,B.1.617.2,AY.36
AY.36,B.1.617.2,AY.36.1
AY.36.1,AY.36,AY.36.1
AY.37,B.1.617.2,AY.37
AY.38,B.1.617.2,AY.38
AY.39,B.1.617.2,AY.39
AY.39,B.1.617.2,AY.39.1
AY.39,B.1.617.2,AY.39.1.1
AY.39,B.1.617.2,AY.39.1.2
AY.39,B.1.617.2,AY.39.1.3
AY.39,B.1.617.2,AY.39.2
AY.39,B.1.617.2,AY.39.3
AY.39.1,AY.39,AY.39.1
AY.39.1,AY.39,AY.39.1.1
AY.39.1,AY.39,AY.39.1.2
AY.39.1,AY.39,AY.39.1.3
AY.39.1.1,AY.39.1,AY.39.1.1
AY.39.1.2,AY.39.1,AY.39.1.2
AY.39.1.3,AY.39.1,AY.39.1.3
AY.39.2,AY.39,AY.39.2
AY.39.3,AY.39,AY.39.3
AY.40,B.1.617.2,AY.40
AY.41,B.1.617.2,AY.41
AY.42,B.1.617.2,AY.42
AY.42,B.1.617.2,AY.42.1
AY.42.1,AY.42,AY.42.1
AY.43,B.1.617.2,AY.43
AY.43,B.1.617.2,AY.43.1
AY.43,B.1.617.2,AY.43.2
AY.43,B.1.617.2,AY.43.3
AY.43,B.1.617.2,AY.43.4
AY.43,B.1.617.2,AY.43.5
AY.43,B.1.617.2,AY.43.6
AY.43,B.1.617.2,AY.43.7
AY.43,B.1.617.2,AY.43.8
AY.43,B.1.617.2,AY.43.9
AY.43.1,AY.43,AY.43.1
AY.43.2,AY.43,AY.43.2
AY.43.3,AY.43,AY.43.3
AY.43.4,AY.43,AY.43.4
AY.43.5,AY.43,AY.43.5
AY.43.6,AY.43,AY.43.6
AY.43.7,AY.43,AY.43.7
AY.43.8,AY.43,AY.43.8
AY.43.9,AY.43,AY.43.9
AY.44,B.1.617.2,AY.44
AY.45,B.1.617.2,AY.45
AY.46,B.1.617.2,AY.46
AY.46,B.1.617.2,AY.46.1
AY.46,B.1.617.2,AY.46.2
AY.46,B.1.617.2,AY.46.3
AY.46,B.1.617.2,AY.46.4
AY.46,B.1.617.2,AY.46.5
AY.46,B.1.617.2,AY.46.6
AY.46,B.1.617.2,AY.46.6.1
AY.46.1,AY.46,AY.46.1
AY.46.2,AY.46,AY.46.2
AY.46.3,AY.46,AY.46.3
AY.46.4,AY.46,AY.46.4
AY.46.5,AY.46,AY.46.5
AY.46.6,AY.46,AY.46.6
AY.46.6,AY.46,AY.46.6.1
AY.46.6.1,AY.46.6,AY.46.6.1
AY.47,B.1.617.2,AY.47
AY.48,B.1.617.2,AY.48
AY.49,B.1.617.2,AY.49
AY.50,B.1.617.2,AY.50
AY.51,B.1.617.2,AY.51
AY.52,B.1.617.2,AY.52
AY.53,B.1.617.2,AY.53
AY.54,B.1.617.2,AY.54
AY.55,B.1.617.2,AY.55
AY.56,B.1.617.2,AY.56
AY.57,B.1.617.2,AY.57
AY.58,B.1.617.2,AY.58
AY.59,B.1.617.2,AY.59
AY.60,B.1.617.2,AY.60
AY.61,B.1.617.2,AY.61
AY.62,B.1.617.2,AY.62
AY.63,B.1.617.2,AY.63
AY.64,B.1.617.2,AY.64
AY.65,B.1.617.2,AY.65
AY.66,B.1.617.2,AY.66
AY.67,B.1.617.2,AY.67
AY.68,B.1.617.2,AY.68
AY.69,B.1.617.2,AY.69
AY.70,B.1.617.2,AY.70
AY.71,B.1.617.2,AY.71
AY.72,B.1.617.2,AY.72
AY.73,B.1.617.2,AY.73
AY.74,B.1.617.2,AY.74
AY.75,B.1.617.2,AY.75
AY.75,B.1.617.2,AY.75.1
AY.75,B.1.617.2,AY.75.2
AY.75,B.1.617.2,AY.75.3
AY.75.1,AY.75,AY.75.1
AY.75.1,AY.75,AY.75.1
AY.75.2,AY.75,AY.75.2
AY.75.3,AY.75,AY.75.3
AY.76,B.1.617.2,AY.76
AY.77,B.1.617.2,AY.77
AY.78,B.1.617.2,AY.78
AY.79,B.1.617.2,AY.79
AY.80,B.1.617.2,AY.80
AY.81,B.1.617.2,AY.81
AY.82,B.1.617.2,AY.82
AY.83,B.1.617.2,AY.83
AY.84,B.1.617.2,AY.84
AY.85,B.1.617.2,AY.85
AY.86,B.1.617.2,AY.86
AY.87,B.1.617.2,AY.87
AY.88,B.1.617.2,AY.88
AY.89,B.1.617.2,AY.89
AY.89,B.1.617.2,AY.89
AY.90,B.1.617.2,AY.90
AY.91,B.1.617.2,AY.91
AY.91,B.1.617.2,AY.91.1
AY.91.1,AY.91,AY.91.1
AY.92,B.1.617.2,AY.92
AY.93,B.1.617.2,AY.93
AY.94,B.1.617.2,AY.94
AY.95,B.1.617.2,AY.95
AY.96,B.1.617.2,AY.96
AY.96,B.1.617.2,AY.96
AY.97,B.1.617.2,AY.97
AY.97,B.1.617.2,AY.97
AY.98,B.1.617.2,AY.98
AY.98,B.1.617.2,AY.98.1
AY.98.1,AY.98,AY.98.1
AY.99,B.1.617.2,AY.99
AY.99,B.1.617.2,AY.99.1
AY.99,B.1.617.2,AY.99.2
AY.99.1,AY.99,AY.99.1
AY.99.2,AY.99,AY.99.2
AY.100,B.1.617.2,AY.100
AY.101,B.1.617.2,AY.101
AY.102,B.1.617.2,AY.102
AY.102,B.1.617.2,AY.102.1
AY.102,B.1.617.2,AY.102.2
AY.102.1,AY.102,AY.102.1
AY.102.2,AY.102,AY.102.2
AY.103,B.1.617.2,AY.103
AY.103,B.1.617.2,AY.103.1
AY.103,B.1.617.2,AY.103.2
AY.103.1,AY.103,AY.103.1
AY.103.2,AY.103,AY.103.2
AY.104,B.1.617.2,AY.104
AY.105,B.1.617.2,AY.105
AY.106,B.1.617.2,AY.106
AY.107,B.1.617.2,AY.107
AY.108,B.1.617.2,AY.108
AY.109,B.1.617.2,AY.109
AY.110,B.1.617.2,AY.110
AY.111,B.1.617.2,AY.111
AY.112,B.1.617.2,AY.112
AY.112,B.1.617.2,AY.112.1
AY.112,B.1.617.2,AY.112
AY.112,B.1.617.2,AY.112.1
AY.112.1,AY.112,AY.112.1
AY.112.1,AY.112,AY.112.1
AY.113,B.1.617.2,AY.113
AY.113,B.1.617.2,AY.113
AY.114,B.1.617.2,AY.114
AY.114,B.1.617.2,AY.114
AY.115,B.1.617.2,AY.115
AY.115,B.1.617.2,AY.115
AY.116,B.1.617.2,AY.116
AY.116,B.1.617.2,AY.116.1
AY.116,B.1.617.2,AY.116
AY.116,B.1.617.2,AY.116.1
AY.116.1,AY.116,AY.116.1
AY.116.1,AY.116,AY.116.1
AY.117,B.1.617.2,AY.117
AY.117,B.1.617.2,AY.117
AY.118,B.1.617.2,AY.118
AY.118,B.1.617.2,AY.118
AY.119,B.1.617.2,AY.119
AY.119,B.1.617.2,AY.119.1
AY.119,B.1.617.2,AY.119.2
AY.119,B.1.617.2,AY.119
AY.119,B.1.617.2,AY.119.1
AY.119,B.1.617.2,AY.119.2
AY.119.1,AY.119,AY.119.1
AY.119.1,AY.119,AY.119.1
AY.119.2,AY.119,AY.119.2
AY.119.2,AY.119,AY.119.2
AY.120,B.1.617.2,AY.120
AY.120,B.1.617.2,AY.120.1
AY.120,B.1.617.2,AY.120.2
AY.120,B.1.617.2,AY.120.2.1
AY.120,B.1.617.2,AY.120
AY.120,B.1.617.2,AY.120.1
AY.120,B.1.617.2,AY.120.2
AY.120,B.1.617.2,AY.120.2.1
AY.120.1,AY.120,AY.120.1
AY.120.1,AY.120,AY.120.1
AY.120.2,AY.120,AY.120.2
AY.120.2,AY.120,AY.120.2.1
AY.120.2,AY.120,AY.120.2
AY.120.2,AY.120,AY.120.2.1
AY.120.2.1,AY.120.2,AY.120.2.1
AY.120.2.1,AY.120.2,AY.120.2.1
AY.121,B.1.617.2,AY.121
AY.121,B.1.617.2,AY.121.1
AY.121,B.1.617.2,AY.121
AY.121,B.1.617.2,AY.121.1
AY.121.1,AY.121,AY.121.1
AY.121.1,AY.121,AY.121.1
AY.122,B.1.617.2,AY.122
AY.122,B.1.617.2,AY.122.1
AY.122,B.1.617.2,AY.122.2
AY.122,B.1.617.2,AY.122.3
AY.122,B.1.617.2,AY.122.4
AY.122,B.1.617.2,AY.122.5
AY.122,B.1.617.2,AY.122
AY.122,B.1.617.2,AY.122.1
AY.122,B.1.617.2,AY.122.2
AY.122,B.1.617.2,AY.122.3
AY.122,B.1.617.2,AY.122.4
AY.122,B.1.617.2,AY.122.5
AY.122.1,AY.122,AY.122.1
AY.122.1,AY.122,AY.122.1
AY.122.2,AY.122,AY.122.2
AY.122.2,AY.122,AY.122.2
AY.122.3,AY.122,AY.122.3
AY.122.3,AY.122,AY.122.3
AY.122.4,AY.122,AY.122.4
AY.122.4,AY.122,AY.122.4
AY.122.5,AY.122,AY.122.5
AY.122.5,AY.122,AY.122.5
AY.123,B.1.617.2,AY.123
AY.123,B.1.617.2,AY.123.1
AY.123,B.1.617.2,AY.123
AY.123,B.1.617.2,AY.123.1
AY.123.1,AY.123,AY.123.1
AY.123.1,AY.123,AY.123.1
AY.124,B.1.617.2,AY.124
AY.124,B.1.617.2,AY.124.1
AY.124,B.1.617.2,AY.124.1.1
AY.124,B.1.617.2,AY.124
AY.124,B.1.617.2,AY.124.1
AY.124,B.1.617.2,AY.124.1.1
AY.124.1,AY.124,AY.124.1
AY.124.1,AY.124,AY.124.1.1
AY.124.1,AY.124,AY.124.1
AY.124.1,AY.124,AY.124.1.1
AY.124.1.1,AY.124.1,AY.124.1.1
AY.124.1.1,AY.124.1,AY.124.1.1
AY.125,B.1.617.2,AY.125
AY.125,B.1.617.2,AY.125.1
AY.125,B.1.617.2,AY.125
AY.125,B.1.617.2,AY.125.1
AY.125.1,AY.125,AY.125.1
AY.125.1,AY.125,AY.125.1
AY.126,B.1.617.2,AY.126
AY.126,B.1.617.2,AY.126
AY.127,B.1.617.2,AY.127
AY.127,B.1.617.2,AY.127.1
AY.127,B.1.617.2,AY.127.2
AY.127,B.1.617.2,AY.127
AY.127,B.1.617.2,AY.127.1
AY.127,B.1.617.2,AY.127.2
AY.127.1,AY.127,AY.127.1
AY.127.1,AY.127,AY.127.1
AY.127.2,AY.127,AY.127.2
AY.127.2,AY.127,AY.127.2
AY.128,B.1.617.2,AY.128
AY.128,B.1.617.2,AY.128
AY.129,B.1.617.2,AY.129
AY.129,B.1.617.2,AY.129
AY.130,B.1.617.2,AY.130
AY.130,B.1.617.2,AY.130
AY.131,B.1.617.2,AY.131
AY.131,B.1.617.2,AY.131
AY.132,B.1.617.2,AY.132
AY.132,B.1.617.2,AY.132
AY.133,B.1.617.2,AY.133
AY.133,B.1.617.2,AY.133
AZ.1,B.1.1.318,AZ.1
AZ.2,B.1.1.318,AZ.2
AZ.2,B.1.1.318,AZ.2.1
AZ.2.1,AZ.2,AZ.2.1
AZ.3,B.1.1.318,AZ.3
AZ.4,B.1.1.318,AZ.4
AZ.5,B.1.1.318,AZ.5
AZ.6,B.1.1.318,AZ.6
B,A,AA.1
B,A,AA.2
B,A,AA.3
B,A,AA.4
B,A,AA.5
B,A,AA.6
B,A,AA.7
B,A,AA.8
B,A,AB.1
B,A,AC.1
B,A,AD.1
B,A,AD.2
B,A,AD.2.1
B,A,AE.1
B,A,AE.2
B,A,AE.3
B,A,AE.4
B,A,AE.5
B,A,AE.6
B,A,AE.7
B,A,AE.8
B,A,AF.1
B,A,AG.1
B,A,AH.1
B,A,AH.2
B,A,AH.3
B,A,AJ.1
B,A,AK.1
B,A,AK.2
B,A,AL.1
B,A,AM.1
B,A,AM.2
B,A,AM.3
B,A,AM.4
B,A,AN.1
B,A,AP.1
B,A,AQ.1
B,A,AQ.2
B,A,AS.1
B,A,AS.2
B,A,AT.1
B,A,AU.1
B,A,AU.2
B,A,AU.3
B,A,AV.1
B,A,AW.1
B,A,AY.1
B,A,AY.2
B,A,AY.3
B,A,AY.3.1
B,A,AY.3.2
B,A,AY.3.3
B,A,AY.3.4
B,A,AY.4
B,A,AY.4.1
B,A,AY.4.2
B,A,AY.4.2.1
B,A,AY.4.2.2
B,A,AY.4.2.3
B,A,AY.4.2.4
B,A,AY.4.3
B,A,AY.4.4
B,A,AY.4.5
B,A,AY.4.6
B,A,AY.4.7
B,A,AY.4.8
B,A,AY.4.9
B,A,AY.4.10
B,A,AY.4.11
B,A,AY.4.12
B,A,AY.4.13
B,A,AY.4.14
B,A,AY.4.15
B,A,AY.4.16
B,A,AY.4.17
B,A,AY.5
B,A,AY.5.1
B,A,AY.5.2
B,A,AY.5.3
B,A,AY.5.4
B,A,AY.5.5
B,A,AY.5.6
B,A,AY.6
B,A,AY.7
B,A,AY.7.1
B,A,AY.7.2
B,A,AY.8
B,A,AY.9
B,A,AY.9.1
B,A,AY.9.2
B,A,AY.9.2.1
B,A,AY.9.2.2
B,A,AY.10
B,A,AY.11
B,A,AY.12
B,A,AY.13
B,A,AY.14
B,A,AY.15
B,A,AY.16
B,A,AY.16.1
B,A,AY.17
B,A,AY.18
B,A,AY.19
B,A,AY.20
B,A,AY.20.1
B,A,AY.21
B,A,AY.22
B,A,AY.23
B,A,AY.23.1
B,A,AY.23.2
B,A,AY.24
B,A,AY.24.1
B,A,AY.25
B,A,AY.25.1
B,A,AY.25.1.1
B,A,AY.25.1.2
B,A,AY.25.2
B,A,AY.25.3
B,A,AY.26
B,A,AY.26.1
B,A,AY.27
B,A,AY.28
B,A,AY.29
B,A,AY.29.1
B,A,AY.30
B,A,AY.31
B,A,AY.32
B,A,AY.33
B,A,AY.33.1
B,A,AY.34
B,A,AY.34.1
B,A,AY.34.1.1
B,A,AY.34.2
B,A,AY.35
B,A,AY.36
B,A,AY.36.1
B,A,AY.37
B,A,AY.38
B,A,AY.39
B,A,AY.39.1
B,A,AY.39.1.1
B,A,AY.39.1.2
B,A,AY.39.1.3
B,A,AY.39.2
B,A,AY.39.3
B,A,AY.40
B,A,AY.41
B,A,AY.42
B,A,AY.42.1
B,A,AY.43
B,A,AY.43.1
B,A,AY.43.2
B,A,AY.43.3
B,A,AY.43.4
B,A,AY.43.5
B,A,AY.43.6
B,A,AY.43.7
B,A,AY.43.8
B,A,AY.43.9
B,A,AY.44
B,A,AY.45
B,A,AY.46
B,A,AY.46.1
B,A,AY.46.2
B,A,AY.46.3
B,A,AY.46.4
B,A,AY.46.5
B,A,AY.46.6
B,A,AY.46.6.1
B,A,AY.47
B,A,AY.48
B,A,AY.49
B,A,AY.50
B,A,AY.51
B,A,AY.52
B,A,AY.53
B,A,AY.54
B,A,AY.55
B,A,AY.56
B,A,AY.57
B,A,AY.58
B,A,AY.59
B,A,AY.60
B,A,AY.61
B,A,AY.62
B,A,AY.63
B,A,AY.64
B,A,AY.65
B,A,AY.66
B,A,AY.67
B,A,AY.68
B,A,AY.69
B,A,AY.70
B,A,AY.71
B,A,AY.72
B,A,AY.73
B,A,AY.74
B,A,AY.75
B,A,AY.75.1
B,A,AY.75.2
B,A,AY.75.3
B,A,AY.76
B,A,AY.77
B,A,AY.78
B,A,AY.79
B,A,AY.80
B,A,AY.81
B,A,AY.82
B,A,AY.83
B,A,AY.84
B,A,AY.85
B,A,AY.86
B,A,AY.87
B,A,AY.88
B,A,AY.89
B,A,AY.90
B,A,AY.91
B,A,AY.91.1
B,A,AY.92
B,A,AY.93
B,A,AY.94
B,A,AY.95
B,A,AY.96
B,A,AY.97
B,A,AY.98
B,A,AY.98.1
B,A,AY.99
B,A,AY.99.1
B,A,AY.99.2
B,A,AY.100
B,A,AY.101
B,A,AY.102
B,A,AY.102.1
B,A,AY.102.2
B,A,AY.103
B,A,AY.103.1
B,A,AY.103.2
B,A,AY.104
B,A,AY.105
B,A,AY.106
B,A,AY.107
B,A,AY.108
B,A,AY.109
B,A,AY.110
B,A,AY.111
B,A,AY.112
B,A,AY.112.1
B,A,AY.113
B,A,AY.114
B,A,AY.115
B,A,AY.116
B,A,AY.116.1
B,A,AY.117
B,A,AY.118
B,A,AY.119
B,A,AY.119.1
B,A,AY.119.2
B,A,AY.120
B,A,AY.120.1
